A_x,A_y,A_z,G_x,G_y,G_z,C_1
0.486125,0.560125,0.506625,0.6028125,0.45609375,0.5109,0.5012875117205704
0.4826249999999999,0.515,0.5,0.5328499999999999,0.48769375,0.49265625,0.4952687376933793
0.4915,0.50725,0.51775,0.5373812499999999,0.5141,0.4775374999999999,0.4912499636661882
0.5153749999999999,0.4835,0.5155000000000001,0.51515625,0.546325,0.470975,0.4918978563056638
0.518375,0.496125,0.504625,0.4515625,0.5678875,0.47445,0.4946790822784727
0.50875,0.4982499999999999,0.494,0.3659375,0.570625,0.50081875,0.4978936415846149
0.495625,0.4912499999999999,0.4841249999999999,0.3246875,0.55203125,0.53831875,0.4917082008907571
0.5041249999999999,0.4872499999999999,0.499375,0.3821875,0.52484375,0.56398125,0.4908560935302327
0.50825,0.507625,0.49725,0.4458625,0.5160125,0.5659000000000001,0.4959039861697082
0.509375,0.5158750000000001,0.5035000000000001,0.4858625,0.5221125,0.5501937499999999,0.4998185454758505
0.503,0.532625,0.498125,0.4730062499999999,0.5324625000000001,0.54925625,0.5031331047819927
0.477625,0.5153749999999999,0.497375,0.4443375,0.5331625,0.5551937499999999,0.508947664088135
0.472375,0.503125,0.5078750000000001,0.45535,0.5153875,0.55324375,0.5095955567276105
0.466125,0.4679999999999999,0.52575,0.465,0.4924625,0.557225,0.5046434493670551
0.48375,0.529375,0.544625,0.5597249999999999,0.4651937499999999,0.54991875,0.5044580086731972
0.5465,0.588,0.564125,0.51328125,0.488125,0.48289375,0.5051059013126729
0.5001249999999999,0.4327499999999999,0.4746249999999999,0.42476875,0.4903125,0.47445,0.5062537939521484
0.5118750000000001,0.50725,0.5117499999999999,0.5597625,0.4546125,0.45664375,0.499901686591624
0.505875,0.4488749999999999,0.493625,0.4928125,0.4871875,0.4828125,0.4965162458977662
0.5015,0.471875,0.50575,0.5173062500000001,0.5156624999999999,0.501875,0.4986641385372418
0.51625,0.555125,0.5247499999999999,0.5209,0.54324375,0.49300625,0.5009120311767173
0.5385,0.440625,0.5215,0.453675,0.58046875,0.50671875,0.5017265904828596
0.4952499999999999,0.51675,0.510625,0.5905875,0.5685125,0.5122249999999999,0.5035078164556684
0.4765,0.50675,0.499375,0.53296875,0.5664437499999999,0.5196500000000001,0.5033890424284774
0.475375,0.504875,0.482,0.514725,0.5535125,0.52140625,0.5031702684012862
0.4755,0.510875,0.4782499999999999,0.52789375,0.54296875,0.51453125,0.5021514943740951
0.4705,0.511125,0.475875,0.52988125,0.528675,0.50335625,0.5017993870135707
0.4674999999999999,0.51125,0.4915,0.51015625,0.5140625,0.4899625,0.5008088271604851
0.483,0.48825,0.48575,0.53890625,0.37976875,0.52758125,0.4981403230973519
0.478875,0.49675,0.472,0.53796875,0.38984375,0.53008125,0.4978051523675521
0.473125,0.527875,0.4644999999999999,0.5205875,0.3970687499999999,0.53234375,0.4991699816377523
0.470875,0.5225,0.4706249999999999,0.47875,0.4087874999999999,0.5359,0.4996681442412858
0.4725,0.516125,0.472625,0.47125,0.41726875,0.53851875,0.5004663068448193
0.483375,0.5035000000000001,0.4815,0.49800625,0.43555,0.54460625,0.5003311361150196
0.499125,0.517,0.487125,0.513475,0.4526937499999999,0.5475,0.499929298718522
0.5125,0.489,0.4988749999999999,0.497225,0.46894375,0.5345687499999999,0.4989607946553888
0.5309999999999999,0.4785,0.524,0.5159,0.4761312499999999,0.5211749999999999,0.4967589572589224
0.53675,0.468125,0.54925,0.532425,0.48715,0.50206875,0.4945904531957892
0.545375,0.477,0.56775,0.5903125,0.5218,0.4780062499999999,0.4942552824659894
0.471875,0.400875,0.54475,0.47375,0.4434749999999999,0.5395687499999999,0.5091534450695229
0.462875,0.391,0.521875,0.56144375,0.433125,0.57078125,0.5065182743397231
0.509875,0.529375,0.497375,0.58578125,0.4264875,0.5715625,0.5045831036099233
0.543875,0.6056250000000001,0.485,0.42984375,0.43699375,0.537425,0.5039812662134567
0.5706249999999999,0.501875,0.4586249999999999,0.31175625,0.4605875,0.4984,0.5034794288169903
0.539625,0.496375,0.4942499999999999,0.38074375,0.49883125,0.4941,0.5026109247538572
0.5311250000000001,0.458125,0.50525,0.45859375,0.53109375,0.51480625,0.500642420690724
0.512625,0.509875,0.525125,0.51480625,0.56285,0.52984375,0.4989072499609241
0.4992499999999999,0.5125,0.5185,0.5352375,0.5747625,0.52543125,0.496838745897791
0.481,0.50525,0.496125,0.5399625,0.55179375,0.5055499999999999,0.4963035751679602
0.480375,0.504625,0.4912499999999999,0.54609375,0.518825,0.48726875,0.4972017377714937
0.49,0.497,0.502,0.5358625,0.5100374999999999,0.4775,0.4978999003750272
0.48575,0.492125,0.492875,0.5325,0.5196875,0.4811312499999999,0.497631396311894
0.486,0.46975,0.506125,0.486525,0.528675,0.4920687499999999,0.4975962255820942
0.507125,0.58875,0.510125,0.5162875,0.55585625,0.486175,0.5005277215189611
0.497,0.5903750000000001,0.48875,0.415625,0.55144375,0.46265625,0.4987258841224946
0.47925,0.537875,0.456875,0.2824625,0.5429312500000001,0.44363125,0.5001240467260282
0.45925,0.403125,0.44575,0.324025,0.5228125,0.4439875,0.5037222093295617
0.44325,0.446375,0.4765,0.46074375,0.4853125,0.4474625,0.5039870385997618
0.498,0.4002499999999999,0.503,0.3766,0.46398125,0.44633125,0.5028852012032954
0.494625,0.4519999999999999,0.474125,0.5359375,0.46554375,0.467775,0.5002500304734955
0.4765,0.487875,0.47,0.62625,0.4484,0.483675,0.4989815264103623
0.4875,0.48775,0.46525,0.5603125,0.44555,0.5269125,0.4988463556805625
0.517375,0.5118750000000001,0.4862499999999999,0.5808187499999999,0.45734375,0.55715,0.499244518284065
0.5255,0.533,0.524,0.54203125,0.4932,0.5735125,0.4995426808875985
0.51375,0.5395,0.53025,0.50820625,0.5371125,0.56695,0.499240843491132
0.49625,0.554125,0.54,0.516325,0.549375,0.53008125,0.4991056727613322
0.4778749999999999,0.549625,0.4894999999999999,0.4887875,0.54113125,0.48011875,0.4980371686981991
0.466,0.49775,0.4528749999999999,0.500275,0.4822249999999999,0.430625,0.501879876543209
0.4715,0.499625,0.467375,0.5278125,0.46671875,0.4334749999999999,0.5037944155336979
0.488625,0.4982499999999999,0.479875,0.5285562500000001,0.4631625,0.44581875,0.5039422878574891
0.507625,0.48575,0.479,0.47195,0.4771875,0.4649625,0.5033901601812802
0.55675,0.4585,0.526875,0.4624625,0.5024625,0.4978125,0.5011380325050714
0.563875,0.4585,0.564125,0.4624625,0.555,0.5428499999999999,0.4987192381622269
0.54375,0.50825,0.5155000000000001,0.5252375,0.58019375,0.5422625,0.4978671104860181
0.53425,0.4885,0.481,0.53769375,0.58640625,0.5325,0.498781649476476
0.527875,0.5511250000000001,0.4867499999999999,0.5928875,0.58960625,0.50805,0.4996628551336315
0.496375,0.576875,0.48575,0.4719124999999999,0.585275,0.49883125,0.5005107274574228
0.45375,0.474,0.4858749999999999,0.43605625,0.56460625,0.49734375,0.5010252664478806
0.470375,0.54375,0.5511250000000001,0.5187125,0.5569500000000001,0.5078499999999999,0.5003731387716718
0.495375,0.55725,0.5755,0.4165999999999999,0.5975374999999999,0.5244125,0.501121011095494
0.480875,0.50225,0.517375,0.48824375,0.5444125,0.5389875,0.5023022167526185
0.484375,0.485625,0.51125,0.5133187499999999,0.5359375,0.530975,0.5018500890764097
0.492375,0.4862499999999999,0.510375,0.53699375,0.53613125,0.52726875,0.5028646280668987
0.5,0.44375,0.503125,0.5251187500000001,0.5379312500000001,0.53081875,0.5019458337240231
0.5085,0.463375,0.5042500000000001,0.56355625,0.54648125,0.54179375,0.5015270393811476
0.501875,0.449625,0.50625,0.5747625,0.55046875,0.54921875,0.5006082450382722
0.498,0.45625,0.495625,0.5996875,0.5428875,0.5548062500000001,0.4999894506954278
0.514875,0.466,0.492625,0.6259375,0.53449375,0.5562874999999999,0.4987373230192189
0.520625,0.4665,0.493,0.63175625,0.53453125,0.55523125,0.4981185286763435
0.519,0.4591249999999999,0.44275,0.62425625,0.5496500000000001,0.553125,0.4974664010001657
0.5181250000000001,0.52325,0.486,0.5664437499999999,0.5496875,0.53671875,0.4987809399906235
0.514,0.487625,0.518,0.5648062500000001,0.5513687500000001,0.5191,0.4983954789810814
0.5426249999999999,0.454375,0.458,0.5543375,0.58125,0.47293125,0.4976100179715392
0.5427500000000001,0.488125,0.4705,0.529925,0.5835125,0.4992562499999999,0.4971245569620281
0.52675,0.473625,0.480625,0.50921875,0.57390625,0.509725,0.496839095952486
0.532375,0.5197499999999999,0.484375,0.4928125,0.561325,0.5137875,0.4969536349429438
0.53675,0.539875,0.47975,0.46148125,0.53605625,0.4837125,0.4963348406000684
0.54625,0.548875,0.4801249999999999,0.5195687499999999,0.5334375,0.4341,0.4970493795905573
0.5735,0.547875,0.4997499999999999,0.5273812499999999,0.5273062500000001,0.39796875,0.4961972519143484
0.545375,0.507,0.4765,0.47609375,0.5289874999999999,0.4025,0.4960117909048063
0.536875,0.4325,0.5025000000000001,0.50078125,0.5028125,0.40738125,0.4973263298952952
0.541625,0.506125,0.542875,0.58179375,0.4884375,0.4209,0.4989742022190864
0.5565,0.5117499999999999,0.55,0.50335625,0.4993375,0.46585625,0.5044887412095442
0.462375,0.335375,0.481125,0.38226875,0.49331875,0.5200374999999999,0.5086032802000021
0.5221250000000001,0.521875,0.50925,0.5240250000000001,0.4859375,0.5069125,0.5046511525238243
0.515,0.497375,0.501625,0.48484375,0.4909749999999999,0.50789375,0.5034990248476156
0.5205,0.491,0.491625,0.51241875,0.4853499999999999,0.49581875,0.50198023050474
0.51625,0.478125,0.4867499999999999,0.52519375,0.4858625,0.49851875,0.5016557098765236
0.5335,0.4858749999999999,0.492,0.5768375,0.48011875,0.49991875,0.4994308290357701
0.545,0.538125,0.4836249999999999,0.5685125,0.4787125,0.49914375,0.4981726148616833
0.593375,0.50825,0.450875,0.5183187499999999,0.47984375,0.51081875,0.4995477340209298
0.590625,0.5075000000000001,0.44475,0.5005875000000001,0.45785,0.5184000000000001,0.5006895198468119
0.6056250000000001,0.51125,0.42325,0.5319125,0.4264875,0.5187125,0.5019646390060584
0.5945,0.527625,0.422,0.53914375,0.3896875,0.50125,0.5021064248319715
0.58525,0.528125,0.45125,0.5482,0.37625,0.4682,0.5009148773245513
0.5825,0.532875,0.407375,0.5922625,0.33734375,0.42734375,0.5005233298171312
0.649875,0.632,0.408875,0.478475,0.28824375,0.3670687499999999,0.5008651156430444
0.827375,0.6288750000000001,0.399375,0.11555,0.313125,0.26101875,0.5002735681356242
0.632125,0.45425,0.248,0.0,0.7922625,0.6015625,0.5005820206282039
0.63875,0.468875,0.362875,0.08043125,0.68793125,0.69421875,0.492923806454086
0.612375,0.4997499999999999,0.39525,0.4316,0.6155437500000001,0.6922624999999999,0.4959989256133325
0.58425,0.5546249999999999,0.412875,0.5840625,0.5872625,0.6707,0.498474044772579
0.5976250000000001,0.586625,0.4357499999999999,0.63456875,0.5641375,0.623125,0.4992158305984921
0.579625,0.61025,0.4165,0.6062125,0.55140625,0.5803499999999999,0.4996576164244053
0.5475,0.572625,0.391125,0.5869125,0.5250374999999999,0.55035,0.4987994022503185
0.516625,0.570125,0.401375,0.5815250000000001,0.4853499999999999,0.52101875,0.497674521409565
0.5042500000000001,0.550875,0.441875,0.5553875,0.45984375,0.4786312499999999,0.4975496405688114
0.462125,0.521625,0.461625,0.535625,0.4609749999999999,0.4396875,0.4967247597280269
0.468625,0.503,0.4591249999999999,0.51738125,0.44805,0.40675625,0.49666654555394
0.4795,0.474125,0.4505,0.5353125,0.41715,0.3845687499999999,0.4986083313798531
0.50925,0.464125,0.480625,0.6060562500000001,0.3730875,0.38726875,0.499316783872433
0.525375,0.49175,0.484,0.63648125,0.340625,0.41508125,0.4992585696983461
0.561625,0.5041249999999999,0.5055,0.5487875,0.3340999999999999,0.44699375,0.4995003555242593
0.5165,0.41075,0.526875,0.28203125,0.43293125,0.4584,0.4962088080168391
0.506625,0.378625,0.54975,0.3662125,0.4369125,0.4916,0.4968839271760856
0.493375,0.424,0.56225,0.481175,0.4318375,0.52199375,0.499859046335301
0.512875,0.485,0.5700000000000001,0.5816375,0.45320625,0.554375,0.5029341654945475
0.5475,0.666125,0.640375,0.55535,0.52664375,0.52,0.5036426179871274
0.4825,0.549125,0.526875,0.40414375,0.56835625,0.4987125,0.5020510704797072
0.48375,0.51675,0.518375,0.3305062499999999,0.5528875,0.5291,0.501859522972287
0.4894999999999999,0.458875,0.4957499999999999,0.28105625,0.5472625,0.519725,0.5018013087982002
0.4778749999999999,0.434,0.50075,0.38136875,0.53535,0.5077375,0.50040976129078
0.4855,0.45275,0.506625,0.50515625,0.516875,0.48976875,0.5021848804500264
0.510125,0.4629999999999999,0.508375,0.5490625,0.5053125,0.47585625,0.5043599996092419
0.517,0.461,0.503375,0.5446875,0.5037125,0.4726937499999999,0.5042684521018217
0.505375,0.44825,0.50075,0.5318,0.5039437499999999,0.49011875,0.5015769045944015
0.50175,0.46575,0.49225,0.54081875,0.49668125,0.5261312499999999,0.5001186904203146
0.50675,0.4735,0.497,0.54171875,0.48855625,0.5537125,0.4996644444444527
0.5105000000000001,0.4947499999999999,0.489125,0.56011875,0.4811312499999999,0.56890625,0.5011285091420635
0.5117499999999999,0.506875,0.483875,0.5782,0.47921875,0.5678875,0.500759240506341
0.5095,0.518375,0.480375,0.58710625,0.479025,0.563125,0.5017566385372852
0.504375,0.52925,0.4746249999999999,0.59394375,0.47734375,0.55116875,0.5017540365682294
0.50225,0.5347500000000001,0.474,0.6004312500000001,0.4724625,0.534725,0.5003847679325069
0.5041249999999999,0.5475,0.467375,0.6032,0.4734375,0.5125,0.49978216596342
0.511,0.5429999999999999,0.47275,0.5706625,0.47668125,0.4859375,0.4993128973276975
0.5081249999999999,0.529875,0.472875,0.551325,0.47136875,0.46715,0.499643628691975
0.505875,0.521625,0.472875,0.54328125,0.46203125,0.461325,0.5005743600562526
0.51425,0.516125,0.4716249999999999,0.53543125,0.4490625,0.455625,0.5003717580871967
0.5225,0.508875,0.487625,0.5207437500000001,0.4476937499999999,0.4625375,0.4975024894514742
0.529125,0.52575,0.50125,0.47261875,0.45578125,0.4945687499999999,0.4978998874824183
0.512625,0.526,0.51225,0.3990999999999999,0.4878499999999999,0.51734375,0.4987306188466959
0.493625,0.505375,0.507125,0.3555062499999999,0.51366875,0.52363125,0.5011946835443067
0.482875,0.44425,0.532125,0.44199375,0.4940625,0.50140625,0.5002254149085842
0.4841249999999999,0.461875,0.530625,0.50265625,0.4871125,0.5053125,0.5022894796061951
0.496625,0.4997499999999999,0.529625,0.50234375,0.4909749999999999,0.51578125,0.5063535443038059
0.500625,0.486,0.525875,0.46366875,0.4967562499999999,0.519725,0.5054509423347501
0.5158750000000001,0.496625,0.5375,0.4828499999999999,0.4909375,0.50875,0.5036816736989965
0.51475,0.4902499999999999,0.510875,0.49445,0.4858187499999999,0.49199375,0.502012405063274
0.50175,0.4785,0.5181250000000001,0.49043125,0.48555,0.495275,0.5009098030942182
0.48825,0.48,0.512625,0.5596875,0.49054375,0.50203125,0.4996405344584956
0.4756249999999999,0.490875,0.471875,0.634375,0.48664375,0.4922625,0.4993379324894398
0.482375,0.538,0.4679999999999999,0.6480437499999999,0.47206875,0.473825,0.5003686638537174
0.514125,0.5205,0.488125,0.5693375,0.4641375,0.4655875,0.4999660618846615
0.501,0.485125,0.499625,0.47866875,0.47886875,0.4878499999999999,0.5014301265822724
0.488375,0.488625,0.515,0.5155875000000001,0.4915625,0.499725,0.5005941912798831
0.484625,0.459875,0.5002500000000001,0.52019375,0.486525,0.491325,0.4998915893108273
0.5001249999999999,0.4898749999999999,0.515,0.5703875,0.47956875,0.4877375,0.5002556540084382
0.51525,0.496375,0.529,0.565625,0.4878125,0.48703125,0.499919718706049
0.51275,0.5113749999999999,0.514625,0.545,0.50609375,0.4815625,0.5001504500702955
0.537375,0.495375,0.49675,0.51144375,0.5224625,0.4778125,0.4989478481012396
0.507125,0.46325,0.4907499999999999,0.5842937500000001,0.53050625,0.472775,0.4967119127988504
0.4786249999999999,0.511625,0.496875,0.625275,0.52515625,0.48511875,0.495342644163128
0.4903749999999999,0.530625,0.497,0.5490999999999999,0.52445625,0.4893375,0.4946400421940721
0.49275,0.5001249999999999,0.487375,0.4812125,0.5225,0.49636875,0.4957374402250163
0.501375,0.486625,0.494625,0.48046875,0.51043125,0.50366875,0.4970015049226272
0.5,0.4898749999999999,0.4987499999999999,0.51238125,0.521875,0.5179312500000001,0.499365569620238
0.481375,0.514375,0.502375,0.51523125,0.52925625,0.52296875,0.5015963009845155
0.47525,0.5181250000000001,0.51075,0.4816,0.53601875,0.5241,0.5028369444444465
0.476,0.495875,0.508625,0.44515625,0.5367999999999999,0.5259375,0.5016086884669649
0.487,0.469375,0.50175,0.4537874999999999,0.5250812499999999,0.5306624999999999,0.4999804324894523
0.494875,0.472875,0.5002500000000001,0.5061312499999999,0.51355625,0.5371875,0.4995188431786373
0.486,0.4903749999999999,0.486625,0.53008125,0.5012125000000001,0.537425,0.5005905872011247
0.4626249999999999,0.503125,0.479375,0.5128125,0.480625,0.53050625,0.5059623312236431
0.462,0.49225,0.4756249999999999,0.49215,0.45203125,0.50965,0.5039007419127971
0.48375,0.4283749999999999,0.4787499999999999,0.54554375,0.4309749999999999,0.48136875,0.4993724859353154
0.516125,0.41875,0.448,0.71511875,0.40883125,0.48824375,0.4957108966244695
0.553125,0.45,0.431125,0.76418125,0.4128499999999999,0.5269125,0.4983826406469879
0.569375,0.488875,0.4439999999999999,0.7196062499999999,0.45418125,0.56984375,0.4999210513361419
0.520125,0.51925,0.465125,0.6110562500000001,0.4843,0.5971500000000001,0.5008927953586603
0.514625,0.51025,0.468375,0.56175625,0.5034000000000001,0.5962125,0.5009312060478144
0.515125,0.484625,0.413,0.53921875,0.473475,0.5991,0.4946696167369994
0.501,0.515625,0.42975,0.533125,0.4496875,0.60574375,0.49407469409282
0.514125,0.511625,0.447625,0.5456624999999999,0.4475375,0.585275,0.4981464381153385
0.512875,0.4987499999999999,0.4525,0.55648125,0.4662874999999999,0.555,0.4972848488044925
0.5181250000000001,0.5015,0.4465,0.577575,0.4841,0.52824375,0.4955232594936776
0.5075000000000001,0.522625,0.450375,0.53664375,0.4915625,0.526175,0.4932283368494982
0.4826249999999999,0.53,0.462125,0.4834,0.4721875,0.52886875,0.49393341420535
0.526875,0.4679999999999999,0.461,0.4859375,0.45695625,0.507425,0.4947384915611706
0.53425,0.481,0.4634999999999999,0.5553875,0.44508125,0.49668125,0.496210235583689
0.537,0.521375,0.471875,0.5509375,0.43480625,0.49398125,0.4985153129395097
0.516625,0.5221250000000001,0.4974999999999999,0.5153125,0.43578125,0.5016812500000001,0.5017537236286949
0.510625,0.5145,0.5015,0.53484375,0.43636875,0.50203125,0.5054588009845155
0.512,0.52175,0.50125,0.54199375,0.44508125,0.48699375,0.5075305450070339
0.51675,0.517375,0.5042500000000001,0.5453875,0.4569124999999999,0.48265625,0.5076689556961879
0.524625,0.524,0.4974999999999999,0.53508125,0.46109375,0.48765625,0.5071740330520397
0.5555,0.51825,0.49625,0.50863125,0.45886875,0.4905875,0.5092791104078603
0.572125,0.501625,0.50625,0.51625,0.47965,0.4846125,0.5020841877637121
0.529125,0.508625,0.492,0.54394375,0.49695625,0.4916375,0.5003892651195327
0.53225,0.542125,0.47975,0.54480625,0.51695,0.4973812499999999,0.4999943424753845
0.51325,0.5405,0.466125,0.49945,0.53921875,0.49261875,0.4995327531645385
0.508,0.533875,0.4554999999999999,0.46304375,0.542775,0.49375,0.4983044971870569
0.501875,0.5277499999999999,0.4546249999999999,0.44605625,0.5480062499999999,0.4833625,0.5005095745428776
0.49225,0.520875,0.447625,0.43539375,0.55109375,0.46449375,0.502981318565396
0.5065000000000001,0.506,0.4509999999999999,0.43730625,0.55585625,0.4446125,0.5032530625878833
0.51125,0.500625,0.4443749999999999,0.4225374999999999,0.56105625,0.427775,0.501758139943704
0.5311250000000001,0.4943749999999999,0.438125,0.3962874999999999,0.5640999999999999,0.421875,0.501296550632889
0.54125,0.482875,0.43825,0.3656624999999999,0.56965,0.41386875,0.4992016279887097
0.507,0.488125,0.44825,0.3465999999999999,0.56773125,0.42730625,0.4951676851851555
0.4934999999999999,0.498625,0.461875,0.32925625,0.5503875,0.45785,0.492563577121372
0.4898749999999999,0.4836249999999999,0.482,0.35199375,0.5500375,0.4714437499999999,0.4963928023909529
0.487,0.4836249999999999,0.499625,0.40859375,0.5578125,0.4759,0.5004886943272004
0.489625,0.509625,0.510875,0.4030062499999999,0.58460625,0.49054375,0.503484586263448
0.4818749999999999,0.487875,0.48375,0.326875,0.5997625,0.49828125,0.5057138115329979
0.46075,0.46175,0.491,0.32039375,0.5850375,0.5110125,0.5058097034692454
0.455875,0.44875,0.519,0.3787874999999999,0.549375,0.51046875,0.5037722620721596
0.46325,0.448625,0.509875,0.4674625,0.51668125,0.4921875,0.5040348206750428
0.4903749999999999,0.4439999999999999,0.51425,0.52789375,0.485,0.4733187499999999,0.5065307126112903
0.494,0.44025,0.50975,0.55105625,0.459925,0.4824625,0.5034599378808712
0.49225,0.473125,0.505,0.579375,0.4425,0.5155062499999999,0.4982224964837854
0.487,0.497375,0.499625,0.58890625,0.44043125,0.53484375,0.4980517217533352
0.50175,0.4943749999999999,0.496,0.5896875,0.44465,0.537425,0.4967476136895828
0.502,0.508375,0.487375,0.59116875,0.4517562499999999,0.5428499999999999,0.4982768389591637
0.5075000000000001,0.517625,0.4872499999999999,0.57960625,0.45851875,0.54730625,0.4987727308953801
0.505,0.514875,0.47975,0.5607,0.46960625,0.54011875,0.500701956164961
0.5245,0.521,0.4801249999999999,0.5481625,0.4942562499999999,0.52215,0.4983978481012086
0.533625,0.535625,0.4785,0.53,0.5116812500000001,0.5090250000000001,0.4969604067040917
0.520375,0.551375,0.47625,0.488125,0.52039375,0.4922625,0.4972896319736726
0.5197499999999999,0.5467500000000001,0.483875,0.45125,0.51429375,0.46203125,0.4992855239099202
0.5185,0.54025,0.4905,0.4375374999999999,0.5018375,0.42668125,0.4946814158461677
0.5205,0.527875,0.500625,0.4467562499999999,0.48609375,0.40980625,0.4883773077823842
0.53175,0.5115000000000001,0.5081249999999999,0.4806625,0.47741875,0.40715,0.4910398663852984
0.525875,0.50475,0.4992499999999999,0.5166375,0.48383125,0.4143375,0.495035758321546
0.502,0.514,0.496,0.5211312499999999,0.4937875,0.4389437499999999,0.4979983169244292
0.49,0.52225,0.4992499999999999,0.47898125,0.50203125,0.4718375,0.5028942088606767
0.4898749999999999,0.50925,0.5015,0.41168125,0.509925,0.48859375,0.5063901007969243
0.477,0.48025,0.499125,0.37133125,0.51581875,0.4925374999999999,0.5052859927331719
0.47,0.4495,0.4952499999999999,0.37949375,0.508475,0.499375,0.501948551336055
0.4805,0.4314999999999999,0.4945,0.45008125,0.4883625,0.49699375,0.5031444432723026
0.496625,0.424125,0.486625,0.5277375,0.4680875,0.4859375,0.5047403352085501
0.51775,0.413625,0.4827499999999999,0.60609375,0.45164375,0.4931624999999999,0.4956695604780999
0.5255,0.462,0.47275,0.67113125,0.44508125,0.53195625,0.4930987857476808
0.534,0.496375,0.463875,0.6708562499999999,0.4576937499999999,0.56648125,0.5014946776839284
0.54825,0.5181250000000001,0.462,0.6439437499999999,0.46644375,0.5724625,0.5061572362868426
0.5091249999999999,0.54075,0.45875,0.6025,0.47703125,0.575625,0.5078197948897257
0.488375,0.541,0.457875,0.5734,0.47578125,0.56386875,0.50828235349264
0.47575,0.53725,0.446875,0.5791375,0.4757,0.53703125,0.5035115787622209
0.472125,0.5466249999999999,0.4483749999999999,0.585625,0.4734,0.51116875,0.499474137365104
0.46925,0.539875,0.456875,0.561525,0.47648125,0.4934375,0.4980925925926305
0.4827499999999999,0.517,0.4745,0.545075,0.48125,0.48375,0.4984441514299251
0.5015,0.513625,0.4787499999999999,0.5478875,0.49386875,0.4790999999999999,0.4993623769339174
0.506875,0.519,0.4875,0.5364875,0.5032,0.4880875,0.5023472691045764
0.520875,0.52425,0.4801249999999999,0.52914375,0.50445,0.49726875,0.5028321612752353
0.5271250000000001,0.55,0.48775,0.52609375,0.5038687500000001,0.48574375,0.5020837201125299
0.52675,0.541375,0.4765,0.5253125,0.5007,0.4656625,0.5011019456165222
0.5435,0.52275,0.478375,0.5519937500000001,0.500975,0.44484375,0.4980535044538478
0.56325,0.54975,0.4549999999999999,0.5415625,0.49668125,0.4417562499999999,0.496071729957809
0.5415,0.53175,0.455875,0.5081625,0.4992562499999999,0.45644375,0.495156622128468
0.555875,0.491625,0.469375,0.55550625,0.48101875,0.470275,0.4915415142991269
0.5387500000000001,0.55125,0.504375,0.640975,0.48738125,0.48305,0.4937264064697859
0.5247499999999999,0.490125,0.4915,0.4947625,0.494025,0.5068375,0.4949446319737471
0.5175,0.464625,0.4706249999999999,0.5358625,0.50046875,0.49375,0.4939961908110727
0.516625,0.53625,0.4885,0.5716375,0.50035,0.4917562499999999,0.5000477496483984
0.56475,0.523,0.460875,0.4581625,0.50715,0.4977375,0.5023326418190264
0.57875,0.5001249999999999,0.47175,0.4381624999999999,0.52488125,0.51465,0.5075842006563519
0.550875,0.489125,0.4702499999999999,0.4336312499999999,0.53081875,0.537775,0.5059690928270109
0.561375,0.5035000000000001,0.45625,0.5041375,0.5309375,0.5510125,0.5059873183310032
0.557125,0.4671249999999999,0.46575,0.43578125,0.5371125,0.5571875,0.5038388771682978
0.520625,0.499125,0.4485,0.4100374999999999,0.5446875,0.5234000000000001,0.5013237693389567
0.502375,0.52725,0.4429999999999999,0.3477375,0.5509000000000001,0.5250812499999999,0.5019086615096157
0.5015,0.5091249999999999,0.4473749999999999,0.28363125,0.56773125,0.53543125,0.501126887013608
0.491375,0.492,0.4559999999999999,0.3502375,0.58359375,0.52535,0.5025784458509025
0.47575,0.4825,0.47175,0.4049625,0.61140625,0.5024625,0.4995300046882281
0.446,0.4982499999999999,0.44975,0.4414875,0.621325,0.4796875,0.4978148968588871
0.408875,0.492,0.482,0.44921875,0.60011875,0.46695,0.4999664556961817
0.416375,0.489375,0.503625,0.475,0.55386875,0.47179375,0.5026180145335073
0.4565,0.561375,0.601125,0.51991875,0.53133125,0.4787125,0.5024362400374996
0.485,0.528,0.5427500000000001,0.47085625,0.56453125,0.4774625,0.5008544655414919
0.523875,0.496,0.5045,0.4543375,0.5885125,0.4783187499999999,0.4993060243787864
0.528,0.562875,0.4666249999999999,0.4221875,0.5860562500000001,0.4605062499999999,0.4993242498827788
0.5091249999999999,0.5455,0.456375,0.356525,0.58054375,0.4259,0.499842475386771
0.4985,0.5377500000000001,0.502125,0.38230625,0.5753499999999999,0.37578125,0.501527367557399
0.493125,0.47525,0.4787499999999999,0.42726875,0.57078125,0.35015625,0.5020789263947246
0.4791249999999999,0.424,0.4513749999999999,0.3487125,0.5012125000000001,0.47835625,0.4974971518987169
0.481125,0.441125,0.482375,0.4134375,0.4916375,0.501525,0.4976487107360425
0.488,0.45025,0.51625,0.4675,0.49730625,0.5141,0.4973336029066704
0.493,0.5247499999999999,0.549,0.5091,0.50644375,0.51585625,0.496385161743996
0.487,0.50975,0.54,0.47953125,0.5205875,0.52,0.4965367205813216
0.5105000000000001,0.530875,0.524625,0.4722625,0.5306624999999999,0.5100750000000001,0.4980871296296517
0.495625,0.4815,0.503375,0.40476875,0.53550625,0.52375,0.5000230778246808
0.472125,0.468625,0.505375,0.4393,0.52918125,0.5266,0.5035923593530431
0.4707499999999999,0.453125,0.517625,0.4543,0.52890625,0.5214875,0.5056949742147389
0.46725,0.46475,0.51525,0.46824375,0.52215,0.51671875,0.5045309224097679
0.482875,0.45,0.5181250000000001,0.4760125,0.505625,0.50914375,0.501366870604797
